transaction_id,timestamp,product_id,category,customer_type,unit_price,quantity,total,payment_type
8adc1990-7759-4876-a02c-57ffc9e787c9,2/3/2022 16:44,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,3,13.47,e-wallet
a4721b13-980d-45c4-87c8-04285f9def19,2/3/2022 19:07,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,2,3.98,cash
88c6db97-d4ee-44e9-b124-0509981dfb5d,4/3/2022 17:08,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,premium,4.19,1,4.19,credit card
8615a1c6-c6f9-40be-beae-a81f657ea7ee,7/3/2022 17:30,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,3,3.57,credit card
bbbbe270-dd65-4303-910a-e2c524865299,3/3/2022 13:17,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,3,5.97,e-wallet
a50a7fd4-9d5b-4627-8621-011d7597e6c9,3/3/2022 15:40,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,3,14.97,e-wallet
fdd97f01-8917-467f-9231-15acbe7bbeb0,7/3/2022 13:50,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,2,3.98,credit card
661e4368-8011-4e3f-988e-f6237772d516,6/3/2022 11:55,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,2,3.98,debit card
82aad818-b761-4fa1-ae77-db4300b96da9,6/3/2022 13:35,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,1,4.49,e-wallet
9a755cf9-3aea-49c5-b6a2-25d717c3fa6d,7/3/2022 13:02,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,4,4.76,credit card
25d5e38a-a273-433c-8185-9014c64384dd,4/3/2022 18:41,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,basic,1.49,1,1.49,cash
4dabd9ad-17a6-4ca4-a09b-7e6ede340dd6,5/3/2022 15:27,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,standard,1.49,3,4.47,cash
27a0108a-af65-41c7-8d79-fa3a0d4e4a8a,3/3/2022 15:14,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,non-member,1.19,4,4.76,cash
d16cbeea-8f6e-4182-93c7-288bbffd7835,5/3/2022 19:40,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,standard,1.49,2,2.98,credit card
309676aa-ccf3-4340-8669-c2fc78863e50,6/3/2022 10:34,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,4,7.96,cash
87106f28-f9a3-4108-b858-db81cd59e297,4/3/2022 16:25,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,standard,1.49,1,1.49,e-wallet
7e8b5283-9b17-4d03-ad57-94f3128af2d8,5/3/2022 18:40,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,2,3.98,credit card
b1840876-1e98-42e8-9d6c-1c2bb579572d,2/3/2022 18:53,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,3,4.47,cash
43dca7d0-e785-42ae-829e-e27030649258,6/3/2022 9:00,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,4,5.96,debit card
f972363d-0c37-47d8-82cc-a182fdbda5c1,1/3/2022 18:16,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,2,0.98,cash
357276fc-201c-4d11-88b0-97967dc29d8e,6/3/2022 10:30,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,1,1.99,cash
d4c50118-371a-48c7-abd5-c12cd16dc615,5/3/2022 16:30,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,1,1.19,cash
40475743-7eca-48e2-9264-375fbfd4767b,5/3/2022 11:07,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,non-member,1.99,1,1.99,cash
c22f2ea3-c465-4e15-8d99-b9a6790aea6d,5/3/2022 11:07,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,basic,1.49,2,2.98,credit card
63232d35-b1d6-437a-9605-d661d520dbf4,6/3/2022 15:44,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,4,7.96,cash
c84e2864-fe92-4249-a254-67899b4a6dcf,1/3/2022 19:42,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,1,4.99,debit card
42a88a0c-6804-4715-b7ee-cc96c0918fd0,5/3/2022 14:20,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,4,19.96,cash
95df7754-81ae-4d13-88e6-c221a8f3ef28,6/3/2022 16:37,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,2,2.98,credit card
ec658d70-76e6-4617-a719-a8fe58ce565f,2/3/2022 13:21,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,standard,0.49,1,0.49,cash
4afbe9bc-a048-4db2-84f8-d25f1c71f981,3/3/2022 12:10,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,1,1.49,e-wallet
64bd622b-c3be-4232-b1c0-130d94c8b5a3,7/3/2022 15:43,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,3,3.57,e-wallet
d7394dd4-3f59-4676-af45-4701daa59aa1,6/3/2022 19:26,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,non-member,1.99,1,1.99,e-wallet
9cfe4c2c-5b7d-45ae-8d40-5abab491310f,6/3/2022 18:51,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,non-member,1.19,1,1.19,cash
a261eef4-4216-4194-911f-8db335fc6e7c,3/3/2022 15:59,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,premium,4.99,4,19.96,e-wallet
25efa8ab-96b6-4d73-9381-e2a3004288af,1/3/2022 9:17,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,gold,4.19,4,16.76,cash
afe5e520-249a-4c09-ba06-2f1d23ac637b,6/3/2022 10:19,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,2,9.98,credit card
19694da6-fb72-4b3d-89e8-300e017b65b7,5/3/2022 11:37,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,premium,1.49,4,5.96,credit card
9a682e1c-4f31-401a-954c-0e22e06716a1,6/3/2022 16:33,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,basic,1.49,3,4.47,e-wallet
0f8acc0d-9a7c-4ea5-b85b-20be67b3c97a,7/3/2022 18:31,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,standard,1.99,2,3.98,debit card
1e0c9a8f-3f5a-4e09-bf7c-389428b67615,6/3/2022 10:28,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,3,13.47,debit card
7f8a68d8-a646-4815-8533-e2c029d40d3f,6/3/2022 13:45,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,4,7.96,credit card
e76b1dbe-a5cf-46f3-bdd3-112cc2332175,5/3/2022 18:46,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,non-member,1.49,1,1.49,cash
b443977e-35a8-4a34-a918-01313884ed3a,3/3/2022 14:18,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,basic,1.19,3,3.57,cash
06180dac-30ca-42e6-a005-e851fadd4a1d,1/3/2022 13:22,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,1,1.99,e-wallet
62cd019b-62ee-4a7d-a436-f89351df35aa,1/3/2022 13:17,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,3,5.97,cash
d751a805-0ab0-4f69-acef-84fd65530d5d,2/3/2022 10:33,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,1,1.49,cash
59db3dd5-010b-40be-bd7b-a12b35c788b1,4/3/2022 11:38,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,3,7.47,debit card
ad653aba-cee9-4185-b83e-4be2fca54805,3/3/2022 11:49,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,4,5.96,cash
8e1e518c-a4f0-46b8-8a24-3f0fc3b73428,4/3/2022 16:38,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,1,4.49,credit card
b06867ef-2e58-4e18-83f8-3cab472d19f3,1/3/2022 18:35,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,2,9.98,e-wallet
17bd1146-df7b-4476-bff9-84f51413944f,3/3/2022 19:39,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,1,0.49,credit card
37145118-21ab-4d72-ac7c-afb5f85daf27,5/3/2022 19:59,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,3,14.97,e-wallet
c65ac873-36dd-4f63-aab9-41340b528a29,1/3/2022 16:43,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,standard,1.19,2,2.38,debit card
6a030806-ad0e-48e3-b8c5-404a897525fd,2/3/2022 15:56,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,3,14.97,debit card
252a653e-3934-4ba2-93fd-7d1c165895a3,6/3/2022 19:46,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,1,0.49,cash
9675d205-97e4-40d1-9d3e-0bbf8c0e23c5,4/3/2022 18:22,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,1,1.19,cash
7af8457c-2c64-44d7-bd7f-dbcb901ba305,3/3/2022 10:37,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,4,19.96,cash
c92216c1-d7da-44ef-862d-78e44cd8c1af,6/3/2022 12:23,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,non-member,1.19,2,2.38,cash
37be8b53-ff2d-43c4-8bf3-4bef00747734,2/3/2022 12:28,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,3,4.47,e-wallet
6823716a-c575-4b49-81fd-3268a7afae99,2/3/2022 10:40,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,1,2.49,e-wallet
e49af2fd-ae69-4618-a4df-c192ccfcbcc8,7/3/2022 13:32,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,premium,2.49,2,4.98,cash
c7426fc5-53ae-4f85-a181-2e243fe910c2,2/3/2022 13:01,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,1,1.99,e-wallet
839da222-0f0b-4ba1-a979-6000eeb6fa3d,7/3/2022 10:23,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,premium,4.99,3,14.97,debit card
e4b7feed-b6f7-4daf-982b-72c648bfd4e5,3/3/2022 13:22,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,standard,1.19,1,1.19,e-wallet
961948ed-f36a-4495-8f0a-479d2762823f,6/3/2022 15:40,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,3,1.47,debit card
8d17e3d5-3407-4c88-a56a-b877f543a923,3/3/2022 19:42,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,gold,4.19,2,8.38,e-wallet
eecbcfaa-0df3-42dd-a16a-754bcd6cc9ed,1/3/2022 19:22,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,2,2.98,debit card
b7ec697a-fddf-4ccc-9770-36c6bcd52223,2/3/2022 15:58,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,3,7.47,credit card
490e8499-19e4-4caa-96b4-77a89cdcfb5b,2/3/2022 18:39,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,standard,4.19,4,16.76,cash
4d9960ab-9b3b-4969-99d9-55a4bb98e22c,4/3/2022 19:50,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,2,9.98,e-wallet
f481128f-ea93-4a06-bc76-b592bad1595f,1/3/2022 11:57,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,3,4.47,cash
d49f1d92-84dc-4e50-b9f0-c29b6b271930,4/3/2022 16:03,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,1,1.99,cash
43ea8073-453c-4109-9677-62930ec8c493,4/3/2022 18:08,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,premium,4.49,2,8.98,credit card
2be90e70-ef73-44d8-8aa1-1362d45c3e14,1/3/2022 16:09,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,4,17.96,credit card
4dc60223-5eec-46e3-96dc-e39c016b58f5,3/3/2022 14:49,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,3,4.47,e-wallet
3340a4fd-96d8-45d2-8eaf-c3c3edef50a3,1/3/2022 18:30,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,2,0.98,cash
f34f55af-62a4-4c0f-b359-e77572cd4f5d,5/3/2022 11:41,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,2,4.98,e-wallet
022fe593-662c-4d87-be99-4e52d1eb3ec8,7/3/2022 18:25,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,standard,0.49,1,0.49,cash
b72f94d0-5e92-4ee1-b829-70665ee91d02,7/3/2022 13:56,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,2,9.98,credit card
106c458a-a84c-411c-8e4a-028877c71ed3,6/3/2022 19:41,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,2,4.98,credit card
ec93445f-2c8f-4d44-8411-9a6ee7f1d0fa,5/3/2022 18:42,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,non-member,1.99,3,5.97,debit card
4c2a0162-dc6b-4ffa-8bf9-4a2248780a0a,6/3/2022 11:39,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,4,5.96,e-wallet
0feabe1f-be90-429c-8be0-9700bbfb960f,1/3/2022 10:21,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,basic,1.19,3,3.57,e-wallet
eb8906c6-5cc4-4148-bde9-6ce8a2d7e0b8,2/3/2022 9:44,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,4,4.76,cash
96d49713-2d60-4781-bdfd-147ebf3f4c67,5/3/2022 13:16,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,4,1.96,credit card
14b09d22-d69c-4856-82a3-5e9ecb57014a,7/3/2022 13:25,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,basic,2.49,1,2.49,cash
7ba50d28-c579-4282-8268-454ca8366976,7/3/2022 12:23,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,gold,0.49,3,1.47,debit card
d24c65ac-213a-46a9-9fb5-7bbb45c83c34,3/3/2022 12:22,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,standard,4.19,3,12.57,cash
0e432ec9-5cac-4641-9543-7c578a47863f,5/3/2022 18:05,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,1,1.49,cash
206ec751-8384-4015-96ff-a5ec1a7a59d7,2/3/2022 15:06,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,2,4.98,credit card
83bf3a30-a339-41c2-96ba-9605f03957b7,4/3/2022 10:06,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,2,2.98,debit card
b4f29ce9-705f-4ee1-b6d5-c7753906acae,3/3/2022 13:56,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,2,2.38,credit card
06f45ee9-fc45-4752-9f61-b8a4d6d940aa,7/3/2022 19:20,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,2,2.38,debit card
80d3706e-70bb-433d-9128-8b36c935630d,6/3/2022 19:06,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,standard,1.49,4,5.96,credit card
d49670bf-4004-4e3c-ae44-92f8cc13c76c,4/3/2022 17:05,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,4,5.96,debit card
e8ae7cbc-0267-432d-8149-02d17a70ee8c,4/3/2022 9:39,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,basic,4.49,3,13.47,e-wallet
118cfe94-2e1e-4962-a385-bbb5bce88975,2/3/2022 17:29,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,basic,4.19,4,16.76,credit card
af193f85-842b-4b89-b87f-d7abf71a11dc,7/3/2022 16:58,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,2,3.98,cash
fd6fcd1e-1524-4d35-8ae1-d4803452f38c,2/3/2022 18:06,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,basic,2.49,1,2.49,credit card
a61ed72f-0bb6-45cb-84fb-4e644fe56fe2,2/3/2022 15:50,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,1,1.49,credit card
f804efaf-d74f-4fd3-ac71-6a63785c49e4,3/3/2022 17:38,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,basic,2.49,2,4.98,debit card
4dd855ad-c5dc-4f50-912f-95b3d8f39013,2/3/2022 10:44,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,2,2.38,cash
a9abb537-da1f-4f76-b65b-6988ea4c6b67,4/3/2022 9:31,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,4,9.96,debit card
d2e143b6-1eb4-4667-9a9d-9d284a9eccfe,4/3/2022 11:27,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,2,2.38,debit card
f2badfeb-d456-4e61-b14b-b22847275b40,2/3/2022 10:09,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,gold,0.49,1,0.49,e-wallet
969b29cd-21d8-43df-9412-03fa7ee15ef2,2/3/2022 17:31,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,e-wallet
2b7cfde4-c2c2-49eb-bddd-6bdb9d3fa706,6/3/2022 14:54,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,2,4.98,credit card
53393fb1-5cbf-46ae-812d-39056fad6220,2/3/2022 17:44,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,1,1.49,debit card
276da0ea-829e-4ee3-804b-beb70980b942,7/3/2022 19:02,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,2,2.98,e-wallet
2edd7118-26cc-4beb-a2f5-c83cb3867628,5/3/2022 11:31,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,3,1.47,cash
bb4f1f4a-3c7c-4736-9365-ee33481b386d,1/3/2022 11:45,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,3,7.47,debit card
24570fe6-799f-42be-a202-14d88a19f617,5/3/2022 19:03,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,gold,0.49,1,0.49,credit card
c71f3654-5312-41a9-8b80-4cbe64fefead,6/3/2022 16:48,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,4,7.96,e-wallet
9294b199-3538-4fdc-a0e0-8e4dac695e0f,4/3/2022 13:50,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,4,7.96,e-wallet
b9376d0f-a934-4160-b4ad-3153d2445cdd,3/3/2022 13:53,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,3,1.47,cash
fbe1a771-e09e-47bf-968c-bab220982b93,3/3/2022 9:11,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,standard,4.99,2,9.98,cash
10821e64-7446-448f-bba2-b668db64ecf2,5/3/2022 16:21,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,4,5.96,e-wallet
bec983e9-bae7-4370-99d4-12f3457e2f8b,7/3/2022 9:39,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,standard,1.49,2,2.98,cash
f8518509-f080-4b93-af86-0c305a1b4865,5/3/2022 15:59,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,basic,1.49,3,4.47,cash
0749c3b1-a0ab-49ec-811a-80241b9a4d80,2/3/2022 16:24,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,2,2.98,debit card
e49476cb-63a9-4c08-a38b-71750cf0af2a,5/3/2022 17:39,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,1,1.49,cash
92a34be1-54f6-4c05-93c3-ea3fd18f3224,6/3/2022 17:36,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,4,5.96,e-wallet
5c1dc885-c40b-4963-9589-cf11a1912b16,2/3/2022 19:19,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,2,3.98,debit card
df961f1e-65da-4220-af64-bb1c9db2e535,5/3/2022 19:55,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,2,3.98,e-wallet
92471269-6236-4560-9eb0-41ee3ad13b4a,6/3/2022 19:16,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,3,14.97,debit card
4cf55c1d-f00e-4c7b-809b-68c066da078f,6/3/2022 11:15,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,2,2.98,debit card
f4a3dcd9-6790-419c-8b2a-589c025bd0ab,5/3/2022 13:35,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,1,4.49,debit card
35d1c66d-0152-4673-ac76-d74a3d1b980c,3/3/2022 13:12,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,2,9.98,debit card
adf682f9-fdea-41cc-b61f-4ad455093066,1/3/2022 14:05,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,4,7.96,credit card
3d23e6f7-3aa2-4e37-8e83-012d26d75465,6/3/2022 12:49,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,basic,1.49,4,5.96,cash
5c635ed5-e863-42a7-8034-58d89a35eb81,4/3/2022 14:40,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,1,2.49,e-wallet
d26a7501-5f5b-40ea-9926-d666529d00a1,4/3/2022 17:49,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,4,17.96,cash
ba0dc67f-3bc9-4011-8d0f-1a7c5ec2fd54,4/3/2022 18:13,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,3,14.97,debit card
861fb922-a554-447f-8892-1a319446c931,2/3/2022 17:18,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,basic,0.49,3,1.47,credit card
1e88df19-37a6-4576-aef6-3850d48dedc5,7/3/2022 10:04,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,2,3.98,debit card
959edd4a-4e44-45e6-9019-e802b738c33d,6/3/2022 9:10,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,4,7.96,debit card
bb10a928-1600-401c-b186-aa08962c65f9,6/3/2022 15:53,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,3,14.97,credit card
9ca05c6b-d31a-4baf-bb77-cf58a829ba8c,5/3/2022 14:25,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,premium,4.19,4,16.76,debit card
54ee49e8-641a-480d-8890-99d7d5b6de70,4/3/2022 9:19,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,basic,1.19,3,3.57,cash
042e69a8-79b6-41ce-bfcf-6a7a8b14f891,5/3/2022 19:37,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,premium,1.49,3,4.47,e-wallet
e47e4230-0160-4c1d-a003-4aca9885670b,7/3/2022 16:53,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,non-member,4.19,3,12.57,credit card
525305ea-7122-4757-ad6e-86e10da384a9,5/3/2022 17:57,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,3,14.97,cash
bf496881-78e9-4197-910e-9650cd73b672,1/3/2022 14:48,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,gold,0.49,4,1.96,debit card
1d7cb5ed-035c-4076-9c70-067258daeede,4/3/2022 11:57,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,3,5.97,e-wallet
c6d2d524-199b-403f-aed1-4f59d32b6daf,6/3/2022 18:42,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,standard,4.49,2,8.98,credit card
db6365ac-bc3c-453d-b3ff-3dd16bcc30df,1/3/2022 15:06,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,2,4.98,debit card
ea4adbfe-0f44-4dcb-86a6-4812a029b907,2/3/2022 12:47,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,premium,1.49,4,5.96,e-wallet
b669aa5b-8664-4803-9afe-271fed92c041,1/3/2022 12:57,251f34cc-0a9b-4b24-b20c-fc19439e250b,refrigerated items,premium,3.49,1,3.49,cash
193cca13-bc21-4f21-8ed1-15217ad9f091,1/3/2022 14:54,2913e825-a4cb-4ad7-8dbf-387af8a379ae,refrigerated items,basic,5.99,1,5.99,cash
f280f22d-214e-4ee0-be96-24edfea53d34,2/3/2022 18:14,3c5686eb-27fd-4ff2-80a5-975cc1898d40,refrigerated items,gold,6.49,1,6.49,cash
bb3d2a26-a0bf-435f-8eb6-e8576b26cda3,4/3/2022 18:43,6880b9bc-31e4-470f-80d6-6a9088e1195a,refrigerated items,basic,8.19,3,24.57,cash
61a21aab-32b6-4d28-88d9-66caa405f2d4,4/3/2022 18:17,b477c905-da78-4ed8-b047-0f64f9f386b6,refrigerated items,non-member,8.99,3,26.97,credit card
8305d544-46c7-4e2e-9ae8-6292d31dec64,3/3/2022 9:04,988673af-7711-4bc0-aa57-09e5d2346989,refrigerated items,gold,8.19,4,32.76,cash
4147164f-3a77-4bfb-bcd9-ff8775860f73,2/3/2022 11:50,4a5b62f3-755f-4b82-9eaa-2e124d02d203,refrigerated items,gold,10.99,4,43.96,e-wallet
f625756b-f92b-4808-aed2-7db3c18b85a9,3/3/2022 16:12,3c5686eb-27fd-4ff2-80a5-975cc1898d40,refrigerated items,basic,6.49,4,25.96,debit card
15db7f65-4532-478c-bdc8-dac16f36c880,6/3/2022 13:04,b477c905-da78-4ed8-b047-0f64f9f386b6,refrigerated items,premium,8.99,2,17.98,debit card
